d,T,K,u,time_simu
1.0,0.2,10.0,0.9930312196616455,130.653000528
1.0,0.2,10.0,0.9934128563531228,141.203637818
1.0,0.2,10.0,0.9932527078381266,134.881466016
1.0,0.2,10.0,0.9930658119535631,127.571081197
1.0,0.2,10.0,0.9935031945340068,124.981134775
2.0,0.2,10.0,0.9865749384552881,146.29960837
2.0,0.2,10.0,0.987340615115971,153.778662991
2.0,0.2,10.0,0.9871006121893268,158.89860016
2.0,0.2,10.0,0.9867396776401064,157.309737022
2.0,0.2,10.0,0.987380070563381,156.879863028
5.0,0.2,10.0,0.9713737120028462,187.180975928
5.0,0.2,10.0,0.9702886053049748,197.621147304
5.0,0.2,10.0,0.9711163006680691,197.410325904
5.0,0.2,10.0,0.9702966612940134,175.288180923
5.0,0.2,10.0,0.9712425968272097,182.648342828
10.0,0.2,10.0,0.95064852161144,271.462820615
10.0,0.2,10.0,0.9510559983927788,242.12242281
10.0,0.2,10.0,0.9521291285599215,257.078819583
10.0,0.2,10.0,0.9504745255314423,255.803803818
10.0,0.2,10.0,0.9510545485897519,256.966348416
1.0,0.5,10.0,0.9874801438804233,128.934262876
1.0,0.5,10.0,0.9872347557576365,126.957080256
1.0,0.5,10.0,0.9863428925754143,120.244392962
1.0,0.5,10.0,0.9870045226995584,125.852953071
1.0,0.5,10.0,0.9862664986397507,128.439934454
2.0,0.5,10.0,0.9778205020031675,151.030541088
2.0,0.5,10.0,0.9737923283706094,150.622834513
2.0,0.5,10.0,0.9775991428955421,153.552365609
2.0,0.5,10.0,0.975605038300459,153.917839601
2.0,0.5,10.0,0.9739417704928077,149.690406625
5.0,0.5,10.0,0.9441554659520263,175.81710432
5.0,0.5,10.0,0.9463683030611628,182.592343157
5.0,0.5,10.0,0.9432473454941671,181.843058565
5.0,0.5,10.0,0.9432975769443878,181.743090484
5.0,0.5,10.0,0.9419790469761067,167.286644144
10.0,0.5,10.0,0.907254072147613,269.042328146
10.0,0.5,10.0,0.9021890952904803,262.80470694
10.0,0.5,10.0,0.9251847532351078,266.169607108
10.0,0.5,10.0,0.9042538124451733,256.100953607
10.0,0.5,10.0,0.9063391177010878,277.441018089
1.0,1.0,10.0,1.0043395221686864,125.311455102
1.0,1.0,10.0,0.9936688763936965,119.49120162
1.0,1.0,10.0,0.993277493626339,130.411066539
1.0,1.0,10.0,0.9869863138071181,128.230836214
1.0,1.0,10.0,0.9782163236149515,128.508472332
2.0,1.0,10.0,0.9686129964295344,159.066834956
2.0,1.0,10.0,0.9499578799431275,159.390869947
2.0,1.0,10.0,0.9575421927204351,150.195378271
2.0,1.0,10.0,0.9705847113893564,151.342975782
2.0,1.0,10.0,0.9928202542211814,150.087729144
5.0,1.0,10.0,0.9279814822006272,180.438396716
5.0,1.0,10.0,0.8962409273978736,174.953308136
5.0,1.0,10.0,0.919280966599599,178.918158564
5.0,1.0,10.0,0.8824117829661247,182.529826735
5.0,1.0,10.0,0.9171482791653119,178.658696898
10.0,1.0,10.0,0.9420116628313011,266.175682181
10.0,1.0,10.0,0.8800803095427461,261.310943818
10.0,1.0,10.0,0.9312984261293035,265.435489815
10.0,1.0,10.0,0.8692459409763399,263.183726677
10.0,1.0,10.0,0.87110809216052,261.017564415
1.0,0.2,10.0,0.9930150418758344,113.304203952
1.0,0.2,10.0,0.9930836915817772,121.478772057
1.0,0.2,10.0,0.9932711733121602,122.439167169
1.0,0.2,10.0,0.9932950281034335,119.017458568
1.0,0.2,10.0,0.9932887301667316,118.932694002
2.0,0.2,10.0,0.9871784077742408,142.005948339
2.0,0.2,10.0,0.9870960406350942,147.936731194
2.0,0.2,10.0,0.9870078732849411,144.173335142
